"Date","Price","Open","High","Low","Vol.","Change %"
"02/21/2023","4.50","4.70","4.50","4.40","2.66M","-4.26%"
"02/20/2023","4.70","4.60","4.70","4.70","539.11K","2.17%"
"02/17/2023","4.60","4.60","4.65","4.55","139.94K","0.00%"
"02/16/2023","4.60","4.70","4.60","4.60","491.03K","-2.13%"
"02/15/2023","4.70","4.70","4.80","4.60","85.26K","0.00%"
"02/14/2023","4.70","4.60","4.70","4.60","1.02M","2.17%"
"02/13/2023","4.60","4.60","4.75","4.65","65.84K","0.00%"
"02/10/2023","4.60","4.60","4.75","4.60","342.94K","0.00%"
"02/09/2023","4.60","4.60","4.75","4.60","636.96K","0.00%"
"02/08/2023","4.60","4.60","4.65","4.55","439.36K","0.00%"
"02/07/2023","4.60","4.60","4.75","4.50","305.85K","0.00%"
"02/06/2023","4.60","4.60","4.65","4.55","622.68K","0.00%"
"02/03/2023","4.60","4.60","4.60","4.50","132.55K","0.00%"
"02/02/2023","4.60","4.60","4.75","4.45","303.31K","0.00%"
"02/01/2023","4.60","4.60","4.70","4.50","860.56K","0.00%"
"01/31/2023","4.60","4.60","4.90","4.70","316.07K","0.00%"
"01/30/2023","4.60","4.60","4.90","4.65","266.87K","0.00%"
"01/27/2023","4.60","4.90","4.65","4.60","555.98K","-6.12%"
"01/26/2023","4.90","4.90","4.90","4.65","1.58M","0.00%"
"01/25/2023","4.90","4.65","4.90","4.90","550.69K","5.38%"
"01/24/2023","4.65","4.60","4.65","4.65","385.68K","1.09%"
"01/23/2023","4.60","4.65","4.60","4.60","675.30K","-1.08%"
"01/20/2023","4.65","4.65","4.65","4.65","619.80K","0.00%"
"01/19/2023","4.65","4.90","4.70","4.65","459.64K","-5.10%"
"01/18/2023","4.90","5.00","4.90","4.90","498.29K","-2.00%"
"01/17/2023","5.00","5.00","5.00","4.70","110.69K","0.00%"
"01/16/2023","5.00","5.00","5.05","4.80","477.11K","0.00%"
"01/13/2023","5.00","5.05","5.00","5.00","1.59M","-0.99%"
"01/12/2023","5.05","4.65","5.10","4.95","2.37M","8.60%"
"01/11/2023","4.65","4.65","4.80","4.65","247.97K","0.00%"
"01/10/2023","4.65","4.65","4.80","4.65","904.32K","0.00%"
"01/09/2023","4.65","4.65","4.80","4.65","101.31K","0.00%"
"01/06/2023","4.65","4.65","4.75","4.60","273.33K","0.00%"
"01/05/2023","4.65","4.70","4.65","4.65","573.33K","-1.06%"
"01/04/2023","4.70","4.70","4.70","4.70","434.62K","0.00%"
"01/03/2023","4.70","4.70","4.95","4.65","119.78K","0.00%"
"12/30/2022","4.70","4.70","4.75","4.60","427.68K","0.00%"
"12/29/2022","4.70","4.70","4.70","4.50","241.67K","0.00%"
"12/28/2022","4.70","4.40","4.70","4.40","1.22M","6.82%"
"12/23/2022","4.40","4.50","4.40","4.40","797.71K","-2.22%"
