"Date","Price","Open","High","Low","Vol.","Change %"
"11/21/2025","30.60","30.10","30.60","30.15","3.89M","1.66%"
"11/20/2025","30.10","30.00","30.70","30.00","3.67M","0.33%"
"11/19/2025","30.00","30.15","30.05","30.00","2.26M","-0.50%"
"11/18/2025","30.15","30.00","30.15","30.00","5.46M","0.50%"
"11/17/2025","30.00","30.85","30.85","30.00","14.35M","-2.76%"
"11/14/2025","30.85","30.85","30.85","30.85","1.26M","0.00%"
"11/13/2025","30.85","31.00","31.55","30.85","6.49M","-0.48%"
"11/12/2025","31.00","31.55","31.70","31.00","4.78M","0.32%"
"11/11/2025","30.90","31.50","31.50","29.85","68.27M","-1.90%"
"11/10/2025","31.50","31.50","32.95","31.25","8.07M","0.00%"
"11/07/2025","31.50","31.50","31.65","31.10","8.65M","0.00%"
"11/06/2025","31.50","31.50","31.55","31.15","21.26M","0.00%"
"11/05/2025","31.50","31.50","31.50","31.50","7.55M","0.00%"
"11/04/2025","31.50","31.45","31.50","31.00","29.83M","0.16%"
"11/03/2025","31.45","31.50","31.50","31.45","5.51M","-0.16%"
"10/31/2025","31.50","31.70","31.50","31.50","1.61M","-0.63%"
"10/30/2025","31.70","31.50","31.70","31.50","1.75M","0.63%"
"10/29/2025","31.50","31.50","31.55","31.35","3.56M","0.00%"
"10/28/2025","31.50","31.50","31.90","31.40","37.73M","0.00%"
"10/27/2025","31.50","31.95","31.65","31.00","66.57M","-1.41%"
"10/24/2025","31.95","33.00","32.30","31.60","8.82M","-3.18%"
"10/23/2025","33.00","33.50","33.50","33.00","5.54M","-1.49%"
"10/22/2025","33.50","33.95","34.00","33.15","16.32M","-1.33%"
"10/21/2025","33.95","32.50","34.40","32.20","13.74M","4.46%"
"10/20/2025","32.50","31.40","32.50","31.60","4.40M","3.50%"
"10/17/2025","31.40","32.00","31.45","31.25","3.51M","-1.88%"
"10/16/2025","32.00","31.25","32.00","31.25","5.99M","2.40%"
"10/15/2025","31.25","31.25","31.55","31.20","16.60M","0.00%"
"10/14/2025","31.25","31.50","31.60","31.25","7.17M","-0.79%"
"10/13/2025","31.50","31.00","31.50","31.00","10.46M","1.61%"
"10/10/2025","31.00","31.10","31.00","31.00","11.31M","-0.32%"
"10/09/2025","31.10","31.00","31.10","31.00","12.39M","0.32%"
"10/08/2025","31.00","31.00","31.10","31.00","36.54M","0.00%"
"10/07/2025","31.00","31.00","31.15","30.95","6.17M","0.00%"
"10/06/2025","31.00","30.95","31.00","30.95","6.41M","0.16%"
"10/03/2025","30.95","31.00","31.00","30.90","4.47M","-0.16%"
"10/02/2025","31.00","31.50","31.50","30.90","111.80M","-1.59%"
"09/30/2025","31.50","31.00","31.50","31.00","15.53M","1.61%"
"09/29/2025","31.00","31.00","31.00","30.60","47.49M","0.00%"
"09/26/2025","31.00","31.00","31.00","30.85","23.21M","0.00%"
"09/25/2025","31.00","31.00","31.00","30.70","18.49M","0.00%"
"09/24/2025","31.00","30.70","31.00","30.50","46.11M","0.98%"
"09/23/2025","30.70","31.30","31.45","30.65","100.99M","-1.92%"
"09/22/2025","31.30","31.90","31.30","31.30","7.61M","-1.88%"
"09/19/2025","31.90","32.00","32.00","31.70","18.02M","-0.31%"
"09/18/2025","32.00","32.35","32.25","32.00","6.17M","-1.08%"
"09/17/2025","32.35","30.80","32.35","31.00","22.53M","5.03%"
"09/16/2025","30.80","30.80","30.80","30.80","4.77M","0.00%"
"09/15/2025","30.80","31.60","31.90","30.80","8.05M","-2.53%"
"09/12/2025","31.60","31.00","31.70","31.20","4.54M","1.94%"
"09/11/2025","31.00","30.50","31.10","30.80","7.30M","1.64%"
"09/10/2025","30.50","30.50","30.50","30.20","12.15M","0.00%"
"09/09/2025","30.50","30.50","30.70","30.00","44.23M","0.00%"
"09/08/2025","30.50","32.30","30.60","30.50","25.91M","-5.57%"
"09/04/2025","32.30","32.10","32.30","32.05","2.76M","0.62%"
"09/03/2025","32.10","32.10","32.10","32.00","4.86M","0.00%"
"09/02/2025","32.10","32.30","32.40","32.05","4.75M","-0.62%"
"09/01/2025","32.30","32.50","32.50","32.10","6.63M","-0.62%"
"08/29/2025","32.50","32.55","32.50","32.20","19.93M","-0.15%"
"08/28/2025","32.55","32.50","32.75","32.50","46.26M","0.15%"
"08/27/2025","32.50","32.50","32.50","32.40","35.78M","0.00%"
"08/26/2025","32.50","32.50","32.55","32.50","6.97M","0.00%"
"08/25/2025","32.50","32.50","32.55","29.25","7.00M","0.00%"
"08/22/2025","32.50","32.50","32.95","32.50","19.05M","0.00%"
"08/21/2025","32.50","32.50","32.50","32.45","3.64M","0.00%"
"08/20/2025","32.50","32.50","32.50","32.45","9.05M","0.00%"
"08/19/2025","32.50","32.50","32.55","32.45","14.09M","0.00%"
"08/18/2025","32.50","32.85","33.00","32.30","9.70M","-1.07%"
"08/15/2025","32.85","32.85","32.90","32.80","23.96M","0.00%"
"08/14/2025","32.85","32.80","33.00","32.30","22.02M","0.15%"
"08/13/2025","32.80","32.55","32.80","32.60","17.42M","0.77%"
"08/12/2025","32.55","32.60","32.70","32.10","10.99M","-0.15%"
"08/11/2025","32.60","32.95","32.90","32.00","4.45M","-1.06%"
"08/08/2025","32.95","32.40","33.00","32.40","7.44M","1.70%"
"08/07/2025","32.40","32.40","32.60","32.00","8.61M","0.00%"
"08/06/2025","32.40","32.00","33.00","31.90","26.30M","1.25%"
"08/05/2025","32.00","33.60","34.00","32.00","22.17M","-4.76%"
"08/04/2025","33.60","33.40","33.75","33.35","10.59M","0.60%"
"08/01/2025","33.40","32.25","33.45","32.30","9.02M","3.57%"
"07/31/2025","32.25","34.90","33.90","31.45","20.13M","-7.59%"
"07/30/2025","34.90","35.15","35.00","34.50","13.89M","-0.71%"
"07/29/2025","35.15","35.05","35.35","35.00","12.26M","0.29%"
"07/28/2025","35.05","36.20","36.00","35.00","8.62M","-3.18%"
"07/25/2025","36.20","35.15","37.50","36.20","20.82M","2.99%"
"07/24/2025","35.15","32.00","35.15","33.00","17.10M","9.84%"
"07/23/2025","32.00","32.00","32.00","31.50","11.09M","0.00%"
"07/22/2025","32.00","33.40","33.30","32.00","14.98M","-4.19%"
"07/21/2025","33.40","33.95","33.95","33.00","21.47M","-1.62%"
"07/18/2025","33.95","35.40","36.45","33.95","32.70M","-4.10%"
"07/17/2025","35.40","34.00","35.40","33.10","86.42M","9.94%"
"07/16/2025","32.20","29.30","32.20","29.50","33.20M","9.90%"
"07/14/2025","29.30","29.15","29.75","29.15","24.09M","0.51%"
"07/11/2025","29.15","29.05","29.50","29.10","8.78M","0.34%"
"07/10/2025","29.05","28.75","29.05","28.45","8.84M","1.04%"
"07/09/2025","28.75","29.95","28.90","28.10","12.76M","-4.01%"
"07/08/2025","29.95","28.00","29.95","27.05","19.01M","6.96%"
"07/07/2025","28.00","25.50","28.00","25.50","20.96M","9.80%"
"07/04/2025","25.50","26.00","25.95","25.45","6.05M","-1.92%"
"07/03/2025","26.00","26.05","26.00","25.85","8.09M","-0.19%"
"07/02/2025","26.05","26.05","26.05","25.65","3.91M","0.00%"
"07/01/2025","26.05","25.50","26.05","25.50","3.07M","0.19%"
"06/30/2025","26.00","26.20","26.80","26.00","6.00M","-0.76%"
"06/27/2025","26.20","26.50","28.00","26.15","6.19M","-1.13%"
"06/26/2025","26.50","27.40","27.40","26.50","11.57M","-3.28%"
"06/25/2025","27.40","26.90","27.40","26.75","5.10M","1.86%"
"06/24/2025","26.90","28.00","27.25","26.90","3.90M","-3.93%"
"06/23/2025","28.00","26.95","28.00","26.55","7.14M","3.90%"
"06/20/2025","26.95","26.85","27.20","26.00","21.87M","0.37%"
"06/19/2025","26.85","25.40","27.00","25.80","11.73M","5.71%"
"06/18/2025","25.40","25.40","25.70","25.20","16.98M","0.00%"
"06/17/2025","25.40","26.50","25.65","25.00","22.06M","-4.15%"
"06/16/2025","26.50","28.20","26.95","25.40","27.64M","-6.03%"
"06/13/2025","28.20","29.80","29.70","28.00","27.28M","-5.37%"
"06/11/2025","29.80","29.80","30.05","29.75","15.03M","0.00%"
"06/10/2025","29.80","29.40","30.00","29.10","20.48M","1.36%"
"06/05/2025","29.40","28.50","29.55","28.75","19.68M","3.16%"
"06/04/2025","28.50","27.75","28.55","26.75","16.46M","2.70%"
"06/03/2025","27.75","25.50","28.00","25.00","19.70M","8.82%"
"06/02/2025","25.50","25.00","25.60","25.25","4.43M","2.00%"
"05/30/2025","25.00","25.45","25.35","25.00","9.40M","-1.77%"
"05/29/2025","25.45","25.50","25.50","25.35","5.64M","-0.20%"
"05/28/2025","25.50","25.75","26.00","25.50","4.73M","-0.97%"
"05/27/2025","25.75","25.70","25.85","25.70","9.85M","0.19%"
"05/26/2025","25.70","25.10","25.90","25.55","6.57M","2.39%"
"05/23/2025","25.10","24.75","25.35","24.80","12.80M","1.41%"
"05/22/2025","24.75","24.50","24.75","24.60","8.03M","1.02%"
"05/21/2025","24.50","24.80","25.20","24.50","4.52M","-1.21%"
"05/20/2025","24.80","25.00","25.00","24.80","4.86M","-0.80%"
"05/19/2025","25.00","24.95","25.15","25.00","5.43M","0.20%"
"05/16/2025","24.95","24.85","25.00","24.60","6.25M","0.40%"
"05/15/2025","24.85","24.85","24.95","24.70","3.57M","0.00%"
"05/14/2025","24.85","25.05","25.05","24.85","5.29M","-0.80%"
"05/13/2025","25.05","25.30","25.05","25.05","4.46M","-3.28%"
"05/12/2025","25.90","25.65","25.90","25.50","7.43M","0.97%"
"05/09/2025","25.65","25.55","26.00","25.55","10.93M","0.39%"
"05/08/2025","25.55","25.00","25.65","25.00","22.71M","2.20%"
"05/07/2025","25.00","24.75","25.05","24.00","12.57M","1.01%"
"05/06/2025","24.75","24.70","25.00","24.55","3.40M","0.20%"
"05/05/2025","24.70","24.80","25.00","24.70","106.04M","-0.40%"
"05/02/2025","24.80","24.85","25.10","24.70","5.35M","-0.20%"
"04/30/2025","24.85","24.55","25.00","24.45","6.85M","1.22%"
"04/29/2025","24.55","24.60","24.95","24.50","8.00M","-0.20%"
"04/28/2025","24.60","25.00","25.00","24.60","4.36M","-1.60%"
"04/25/2025","25.00","25.00","25.00","24.95","5.12M","0.00%"
"04/24/2025","25.00","25.15","25.10","25.00","6.58M","-0.60%"
"04/23/2025","25.15","23.75","25.15","23.80","4.24M","5.89%"
"04/22/2025","23.75","24.60","24.00","23.70","7.95M","-3.46%"
"04/17/2025","24.60","25.00","25.10","24.60","3.09M","-1.60%"
"04/16/2025","25.00","24.40","26.50","24.50","6.37M","2.46%"
"04/15/2025","24.40","25.00","25.05","24.40","3.99M","-2.40%"
"04/14/2025","25.00","25.00","25.50","25.00","5.67M","0.00%"
"04/11/2025","25.00","25.10","25.15","25.00","7.57M","-0.40%"
"04/10/2025","25.10","24.65","25.20","25.00","5.86M","1.83%"
"04/09/2025","24.65","25.25","25.95","24.65","3.29M","-2.38%"
"04/08/2025","25.25","24.35","25.90","24.70","8.18M","3.70%"
"04/07/2025","24.35","26.00","24.35","23.55","5.27M","-6.35%"
"04/04/2025","26.00","26.05","27.00","26.00","4.74M","-0.19%"
"04/03/2025","26.05","27.30","27.45","26.05","5.18M","-4.58%"
"04/02/2025","27.30","28.15","28.00","27.00","5.47M","-3.02%"
"03/28/2025","28.15","28.00","28.15","28.15","2.15M","0.54%"
"03/27/2025","28.00","28.70","28.40","28.00","2.37M","-2.44%"
"03/26/2025","28.70","28.90","28.90","28.70","3.52M","-0.69%"
"03/25/2025","28.90","28.55","29.00","28.65","8.14M","1.23%"
"03/24/2025","28.55","27.00","29.40","28.00","4.66M","5.74%"
"03/21/2025","27.00","27.00","27.00","27.00","1.32M","0.00%"
"03/20/2025","27.00","27.25","27.20","26.75","2.13M","-0.92%"
"03/19/2025","27.25","27.90","27.30","27.10","5.92M","-2.33%"
"03/18/2025","27.90","28.55","28.00","27.50","3.73M","-2.28%"
"03/17/2025","28.55","28.60","28.55","28.55","2.17M","-0.17%"
"03/14/2025","28.60","28.60","29.00","28.60","2.95M","0.00%"
"03/13/2025","28.60","28.60","28.85","28.60","3.70M","0.00%"
"03/12/2025","28.60","28.95","28.75","28.60","2.43M","-1.21%"
"03/11/2025","28.95","28.50","29.00","28.70","5.75M","1.58%"
"03/10/2025","28.50","29.30","29.20","28.50","3.67M","-2.73%"
"03/07/2025","29.30","29.50","29.50","29.30","2.40M","-0.68%"
"03/06/2025","29.50","28.25","29.50","28.05","11.52M","4.42%"
"03/04/2025","28.25","28.35","28.40","28.20","7.93M","-0.35%"
"03/03/2025","28.35","29.55","29.55","28.35","3.73M","-3.24%"
"02/28/2025","29.30","29.50","29.60","29.30","7.06M","-1.68%"
"02/27/2025","29.80","30.00","30.00","29.80","2.03M","-0.67%"
"02/26/2025","30.00","29.50","30.00","30.00","3.10M","1.69%"
"02/25/2025","29.50","29.45","29.50","29.20","3.31M","0.17%"
"02/24/2025","29.45","30.70","30.15","29.30","7.19M","-4.07%"
"02/21/2025","30.70","30.95","30.70","30.05","4.23M","-0.81%"
"02/20/2025","30.95","31.05","32.45","30.95","11.34M","-0.32%"
"02/19/2025","31.05","31.55","31.10","31.05","2.69M","-1.58%"
"02/18/2025","31.55","32.45","32.05","31.55","6.48M","-2.77%"
"02/17/2025","32.45","32.45","32.50","32.00","4.89M","0.00%"
"02/14/2025","32.45","33.00","33.50","32.00","8.30M","-1.67%"
"02/13/2025","33.00","32.80","33.00","32.00","10.21M","0.61%"
"02/12/2025","32.80","32.50","32.80","32.50","4.46M","0.92%"
"02/11/2025","32.50","32.20","32.85","32.50","3.96M","0.93%"
"02/10/2025","32.20","33.00","33.00","32.20","5.75M","-2.42%"
"02/07/2025","33.00","32.00","33.00","31.70","9.57M","3.13%"
"02/06/2025","32.00","32.10","32.45","31.55","38.77M","-0.31%"
"02/05/2025","32.10","29.30","32.20","29.75","99.07M","9.56%"
"02/04/2025","29.30","29.50","29.30","29.00","83.08M","-0.68%"
"02/03/2025","29.50","29.95","29.95","29.25","83.99M","-1.50%"
"01/31/2025","29.95","29.95","30.00","29.55","85.45M","2.92%"
"01/30/2025","29.10","29.25","29.10","29.00","83.14M","-0.51%"
"01/29/2025","29.25","29.25","29.25","29.00","4.01M","0.00%"
"01/28/2025","29.25","30.95","30.50","29.00","11.50M","-5.49%"
"01/27/2025","30.95","28.70","30.95","28.70","12.95M","7.84%"
"01/24/2025","28.70","28.10","28.80","28.10","6.91M","1.06%"
"01/23/2025","28.40","28.20","28.55","28.05","5.32M","0.71%"
"01/22/2025","28.20","28.70","28.55","28.20","2.92M","-1.74%"
"01/21/2025","28.70","29.15","29.00","28.70","3.02M","-1.54%"
"01/20/2025","29.15","29.20","29.15","29.15","2.43M","-0.17%"
"01/17/2025","29.20","29.05","29.20","29.05","2.25M","0.52%"
"01/16/2025","29.05","29.00","29.05","29.00","3.36M","0.17%"
"01/15/2025","29.00","28.55","29.70","28.95","6.30M","1.58%"
"01/14/2025","28.55","28.50","28.55","28.20","9.15M","0.18%"
"01/13/2025","28.50","30.20","30.10","28.50","10.39M","-5.63%"
"01/10/2025","30.20","31.05","30.50","29.05","16.91M","-2.74%"
"01/09/2025","31.05","31.45","31.15","29.50","16.23M","-1.27%"
"01/08/2025","31.45","29.50","31.50","29.65","11.78M","6.61%"
"01/07/2025","29.50","28.90","29.50","29.00","161.46M","2.08%"
"01/06/2025","28.90","28.00","29.00","28.00","39.06M","3.40%"
"01/03/2025","27.95","28.20","28.10","27.90","17.61M","-0.89%"
"01/02/2025","28.20","28.05","28.20","27.95","9.77M","0.53%"
"12/31/2024","28.05","28.20","28.20","28.00","6.98M","-0.53%"
"12/30/2024","28.20","28.10","28.25","28.10","9.39M","0.36%"
"12/27/2024","28.10","27.90","28.50","27.90","8.67M","0.72%"
"12/24/2024","27.90","27.15","27.90","27.40","2.89M","2.76%"
"12/23/2024","27.15","26.80","27.30","27.00","5.06M","1.31%"
"12/20/2024","26.80","26.80","26.80","26.05","5.37M","0.00%"
"12/19/2024","26.80","26.45","26.80","26.80","3.05M","1.32%"
"12/18/2024","26.45","27.00","27.50","26.35","8.22M","-2.04%"
"12/17/2024","27.00","27.00","27.00","26.65","10.01M","0.00%"
"12/16/2024","27.00","26.50","27.10","26.90","7.83M","1.89%"
"12/13/2024","26.50","26.50","26.60","26.50","20.79M","0.00%"
"12/12/2024","26.50","26.40","26.65","26.40","8.32M","0.38%"
"12/11/2024","26.40","26.35","26.45","26.35","18.60M","0.19%"
"12/10/2024","26.35","26.35","26.75","26.30","5.57M","0.00%"
"12/09/2024","26.35","26.30","26.45","26.30","5.66M","0.19%"
"12/06/2024","26.30","25.95","26.45","26.15","3.87M","1.35%"
"12/05/2024","25.95","26.05","26.10","25.95","12.70M","-0.38%"
"12/04/2024","26.05","26.50","26.35","26.00","4.32M","-1.70%"
"12/03/2024","26.50","25.50","26.70","26.00","22.96M","3.92%"
"12/02/2024","25.50","26.30","26.30","25.50","2.89M","-3.04%"
"11/29/2024","26.30","25.55","26.65","26.00","126.02M","2.94%"
"11/28/2024","25.55","24.95","26.15","24.95","166.76M","2.20%"
"11/27/2024","25.00","25.00","25.00","24.90","15.10M","0.00%"
"11/26/2024","25.00","25.00","25.00","24.90","21.50M","0.00%"
"11/25/2024","25.00","25.40","25.55","24.90","245.25M","-1.57%"
"11/22/2024","25.40","26.95","26.70","25.20","42.41M","-5.75%"
"11/21/2024","26.95","27.10","27.10","26.90","51.11M","-0.55%"
"11/20/2024","27.10","26.85","27.20","26.95","9.48M","0.93%"
"11/19/2024","26.85","27.40","27.35","26.85","5.70M","-2.01%"
"11/18/2024","27.40","27.60","27.75","27.25","3.40M","-0.72%"
"11/15/2024","27.60","27.75","27.60","27.60","1.33M","-0.54%"
"11/14/2024","27.75","27.35","27.75","26.50","5.73M","1.46%"
"11/13/2024","27.35","27.30","27.70","27.00","9.73M","0.18%"
"11/12/2024","27.30","27.30","27.45","27.10","4.54M","0.00%"
"11/11/2024","27.30","27.30","27.45","27.30","14.52M","0.00%"
"11/08/2024","27.30","27.25","27.50","27.30","3.04M","0.18%"
"11/07/2024","27.25","27.65","27.50","27.25","70.60M","-1.45%"
"11/06/2024","27.65","27.20","27.65","27.50","2.78M","1.65%"
"11/05/2024","27.20","26.80","27.20","26.60","2.91M","1.49%"
"11/04/2024","26.80","27.00","26.80","26.65","3.22M","-0.74%"
"11/01/2024","27.00","26.15","27.00","26.20","2.93M","3.25%"
"10/31/2024","26.15","26.50","28.50","26.15","3.51M","-1.32%"
"10/30/2024","26.50","26.70","27.90","26.50","5.30M","-0.75%"
"10/29/2024","26.70","27.00","28.00","26.70","2.51M","-1.11%"
"10/28/2024","27.00","28.75","28.85","26.95","5.18M","-6.09%"
"10/25/2024","28.75","28.80","28.90","28.65","7.37M","-0.17%"
"10/24/2024","28.80","27.90","29.00","27.90","17.36M","3.23%"
"10/23/2024","27.90","26.20","28.00","26.35","9.79M","6.49%"
"10/22/2024","26.20","26.00","27.00","26.20","4.37M","0.77%"
"10/21/2024","26.00","26.00","26.30","26.00","3.95M","0.55%"
"10/18/2024","25.86","26.06","25.86","25.86","1.83M","-0.76%"
"10/17/2024","26.06","25.86","26.06","26.06","1.81M","0.77%"
"10/16/2024","25.86","25.91","26.06","25.86","3.47M","-0.19%"
"10/15/2024","25.91","26.11","25.96","25.91","3.67M","-0.76%"
"10/14/2024","26.11","25.86","26.11","26.01","3.10M","0.96%"
"10/11/2024","25.86","25.41","25.86","25.46","3.95M","1.76%"
"10/10/2024","25.41","25.41","25.41","25.36","1.29M","0.00%"
"10/09/2024","25.41","25.86","25.86","25.41","2.25M","-1.73%"
"10/08/2024","25.86","25.26","25.86","25.61","4.56M","2.36%"
"10/07/2024","25.26","24.86","25.41","25.06","3.99M","1.60%"
"10/04/2024","24.86","24.56","25.16","22.92","5.12M","1.21%"
"10/03/2024","24.56","25.66","24.86","24.37","4.45M","-4.26%"
"10/02/2024","25.66","26.85","25.66","25.66","2.02M","-4.44%"
"09/30/2024","26.85","28.00","27.85","26.85","3.90M","-4.09%"
"09/27/2024","28.00","29.34","28.54","27.85","4.01M","-4.58%"
"09/26/2024","29.34","28.84","30.83","28.24","7.91M","1.72%"
"09/25/2024","28.84","30.83","31.82","28.84","109.37M","-6.45%"
"09/24/2024","30.83","28.05","30.83","26.90","25.18M","9.93%"
"09/23/2024","28.05","27.35","29.74","27.50","10.50M","2.55%"
"09/20/2024","27.35","30.38","32.82","27.35","152.74M","-9.98%"
"09/19/2024","30.38","32.82","32.82","30.38","9.60M","-9.88%"
"09/18/2024","33.71","31.72","33.81","28.94","26.82M","6.27%"
"09/17/2024","31.72","28.84","31.72","27.65","47.07M","10.00%"
"09/13/2024","28.84","26.25","28.84","26.95","43.43M","9.85%"
"09/12/2024","26.25","23.87","26.25","23.42","52.27M","10.00%"
"09/11/2024","23.87","23.87","23.97","23.22","18.51M","0.00%"
"09/10/2024","23.87","23.87","24.12","22.58","21.00M","0.00%"
"09/09/2024","23.87","21.93","23.87","21.13","41.73M","8.84%"
"09/06/2024","21.93","21.88","21.93","21.88","3.58M","0.23%"
"09/05/2024","21.88","21.88","21.88","21.88","10.39M","0.00%"
"09/04/2024","21.88","21.88","21.98","21.88","5.43M","0.00%"
"09/03/2024","21.88","22.28","21.93","21.88","5.57M","-1.79%"
"09/02/2024","22.28","22.38","22.28","21.93","4.90M","-0.44%"
"08/30/2024","22.38","21.88","22.87","21.68","11.60M","2.27%"
"08/29/2024","21.88","22.38","22.38","21.78","64.45M","-2.22%"
"08/28/2024","22.38","22.48","24.71","21.88","8.49M","-0.44%"
"08/27/2024","22.48","20.44","22.48","20.88","23.78M","9.98%"
"08/26/2024","20.44","21.48","21.48","20.44","3.12M","0.98%"
"08/23/2024","20.24","19.89","20.79","19.89","6.30M","1.75%"
"08/22/2024","19.89","20.24","20.19","19.89","4.67M","-1.72%"
"08/21/2024","20.24","20.49","20.34","20.19","3.03M","-1.21%"
"08/20/2024","20.49","20.64","20.49","20.49","1.98M","-0.72%"
"08/19/2024","20.64","20.83","20.74","20.54","7.55M","-0.95%"
"08/16/2024","20.83","20.98","20.88","20.74","2.72M","-0.71%"
"08/15/2024","20.98","21.48","20.98","20.74","3.81M","-2.31%"
"08/14/2024","21.48","21.48","22.87","21.48","20.40M","-1.82%"
"08/13/2024","21.88","22.77","21.88","21.68","3.32M","-3.93%"
"08/12/2024","22.77","22.38","22.77","22.08","2.56M","1.78%"
"08/09/2024","22.38","22.23","22.38","22.33","4.14M","0.67%"
"08/08/2024","22.23","21.48","22.23","21.73","3.35M","3.47%"
"08/07/2024","21.48","20.54","22.33","21.38","2.10M","4.60%"
"08/06/2024","20.54","20.49","20.64","20.49","6.72M","0.24%"
"08/05/2024","20.49","20.39","20.74","20.49","7.07M","0.49%"
"08/02/2024","20.39","20.39","20.88","20.39","2.76M","0.00%"
"08/01/2024","20.39","20.83","20.39","20.39","1.42M","-2.15%"
"07/31/2024","20.83","19.89","20.88","20.09","9.50M","4.75%"
"07/30/2024","19.89","20.34","20.44","19.89","7.03M","-2.20%"
"07/29/2024","20.34","20.88","20.83","20.24","25.08M","-2.62%"
"07/26/2024","20.88","20.79","20.88","20.74","4.65M","0.48%"
"07/25/2024","20.79","21.38","20.98","20.79","22.12M","-2.79%"
"07/24/2024","21.38","21.73","21.73","21.38","2.55M","-1.60%"
"07/23/2024","21.73","21.93","21.88","21.58","3.01M","-0.91%"
"07/22/2024","21.93","22.62","22.62","21.93","3.07M","0.00%"
"07/19/2024","21.93","22.67","22.67","21.93","2.81M","-3.29%"
"07/18/2024","22.67","23.62","23.07","22.67","6.09M","-4.00%"
"07/17/2024","23.62","22.72","23.62","22.82","12.43M","3.94%"
"07/16/2024","22.72","22.48","22.72","22.67","2.76M","1.11%"
"07/15/2024","22.48","22.13","22.62","22.43","3.11M","1.57%"
"07/12/2024","22.13","22.48","22.48","22.13","6.28M","-1.55%"
"07/11/2024","22.48","22.38","22.48","22.38","3.20M","0.44%"
"07/10/2024","22.38","22.38","22.38","21.88","10.61M","0.00%"
"07/09/2024","22.38","22.77","22.77","22.33","4.32M","-1.75%"
"07/08/2024","22.77","22.92","22.87","22.03","2.66M","-0.65%"
"07/05/2024","22.92","23.82","22.97","21.98","4.59M","-3.76%"
"07/04/2024","23.82","22.87","23.82","22.92","6.40M","4.13%"
"07/03/2024","22.87","21.88","22.97","22.03","5.92M","4.55%"
"07/02/2024","21.88","22.87","23.27","21.88","8.17M","-4.35%"
"07/01/2024","22.87","21.78","23.27","20.69","10.04M","5.02%"
"06/28/2024","21.78","21.18","21.78","21.28","4.83M","2.82%"
"06/27/2024","21.18","20.59","21.18","20.93","4.15M","2.90%"
"06/26/2024","20.59","19.99","21.58","20.59","10.71M","2.99%"
"06/25/2024","19.99","19.89","20.19","19.79","27.55M","0.50%"
"06/24/2024","19.89","21.03","21.83","19.89","631.07M","-5.44%"
"06/21/2024","21.03","21.78","23.37","21.03","209.06M","-3.42%"
"06/20/2024","21.78","21.88","22.08","21.78","875.90M","-0.45%"
"06/19/2024","21.88","22.48","22.48","21.38","6.85M","-2.65%"
"06/14/2024","22.48","22.87","22.87","22.48","4.02M","-1.74%"
"06/13/2024","22.87","22.77","22.87","22.38","5.70M","0.44%"
"06/11/2024","22.77","22.87","22.87","22.67","7.12M","-0.43%"
"06/10/2024","22.87","22.87","23.22","22.87","1.44M","0.00%"
"06/07/2024","22.87","22.62","22.87","22.38","5.27M","1.10%"
"06/06/2024","22.62","22.38","22.62","22.62","4.78M","1.11%"
"06/05/2024","22.38","21.88","22.38","22.38","1.54M","2.27%"
"06/04/2024","21.88","22.23","21.88","21.78","11.37M","-1.57%"
"06/03/2024","22.23","23.32","22.23","22.23","6.01M","-4.69%"
"05/31/2024","23.32","23.32","23.82","22.92","4.46M","0.00%"
"05/30/2024","23.32","22.97","23.37","22.87","4.61M","1.52%"
"05/29/2024","22.97","21.88","23.27","22.58","7.88M","5.00%"
"05/28/2024","21.88","20.98","21.88","21.38","31.68M","4.27%"
"05/27/2024","20.98","20.34","22.18","20.88","46.37M","3.18%"
"05/24/2024","20.34","22.43","22.38","20.19","20.59M","-9.31%"
"05/23/2024","22.43","22.43","22.43","21.83","3.54M","0.00%"
"05/22/2024","22.43","22.53","22.58","22.28","5.08M","-0.44%"
"05/21/2024","22.53","22.77","22.53","22.43","2.00M","-1.09%"
"05/20/2024","22.77","22.82","22.77","22.77","4.39M","-0.22%"
"05/17/2024","22.82","22.82","24.07","22.82","5.35M","0.00%"
"05/16/2024","22.82","24.12","23.07","21.88","4.28M","-5.36%"
"05/15/2024","24.12","24.37","24.81","24.12","4.16M","-1.02%"
"05/14/2024","24.37","24.86","24.37","24.37","2.13M","-2.00%"
"05/13/2024","24.86","24.86","24.86","24.86","4.59M","0.00%"
"05/10/2024","24.86","24.96","25.36","24.86","4.10M","-0.40%"
"05/09/2024","24.96","25.31","25.86","24.96","5.17M","-1.38%"
"05/08/2024","25.31","25.31","24.70","23.40","1.72M","0.00%"
"05/07/2024","25.31","28.09","28.09","25.31","3.87M","-9.91%"
"05/06/2024","28.09","26.85","29.34","27.90","18.13M","4.63%"
"05/03/2024","26.85","24.86","27.05","25.01","17.33M","8.00%"
"05/02/2024","24.86","23.77","24.86","24.37","8.29M","4.60%"
"04/30/2024","23.77","22.23","24.37","22.82","45.72M","6.94%"
"04/29/2024","22.23","20.24","22.23","21.18","18.44M","9.83%"
"04/26/2024","20.24","18.40","20.24","18.80","7.78M","10.00%"
"04/25/2024","18.40","19.64","19.79","18.40","8.98M","-6.33%"
"04/24/2024","19.64","21.78","22.77","19.64","23.57M","-9.82%"
"04/23/2024","21.78","24.17","23.02","21.78","7.95M","-9.88%"
"04/22/2024","24.17","24.17","24.30","22.45","2.12M","0.00%"
