Date,Price,Open,High,Low,Vol.,Change %
10/6/2021,280,280,280,280,116.78K,0.00%
10/5/2021,280,280,280,280,102.35K,0.00%
10/4/2021,280,280,280,280,44.91K,0.00%
9/30/2021,280,261,280,249,4.20M,7.28%
9/29/2021,261,245,261,250,1.21M,6.53%
9/28/2021,245,245,245,245,462.86K,0.00%
9/27/2021,245,245,245,245,41.47K,0.00%
9/24/2021,245,245,245,245,142.78K,0.00%
9/23/2021,245,245,245,245,291.28K,0.00%
9/22/2021,245,245,245,245,91.35K,0.00%
9/21/2021,245,245,245,245,1.22M,0.00%
9/20/2021,245,245,245,245,185.20K,0.00%
9/17/2021,245,245,245,245,114.39K,0.00%
9/16/2021,245,245,245,245,14.18K,0.00%
9/15/2021,245,245,245,245,55.52K,0.00%
9/14/2021,245,245,245,245,114.16K,0.00%
9/13/2021,245,245,245,245,89.40K,0.00%
9/10/2021,245,245,245,245,14.30K,0.00%
9/9/2021,245,245,245,245,65.60K,0.00%
9/8/2021,245,245,245,245,439.03K,0.00%
9/7/2021,245,245,245,245,73.87K,0.00%
9/6/2021,245,245,245,245,131.73K,0.00%
9/3/2021,245,245,245,245,22.45K,0.00%
9/2/2021,245,243,245,245,701.50K,0.82%
9/1/2021,243,243,243,243,86.16K,0.00%
8/31/2021,243,243,243,243,94.98K,0.00%
8/30/2021,243,249.6,243,243,266.37K,-2.64%
8/27/2021,249.6,249.6,249.6,249.6,179.29K,0.00%
8/26/2021,249.6,249.6,249.6,249.6,71.18K,0.00%
8/25/2021,249.6,249.6,249.6,249.6,225.76K,0.00%
8/24/2021,249.6,249.6,249.6,249.6,159.52K,0.00%
8/23/2021,249.6,249.6,249.6,249.6,70.67K,0.00%
8/20/2021,249.6,249.6,249.6,249.6,38.78K,0.00%
8/19/2021,249.6,249.6,249.6,249.6,88.84K,0.00%
8/18/2021,249.6,249.6,249.6,249.6,419.21K,0.00%
8/17/2021,249.6,241.6,249.6,249.6,583.76K,3.31%
8/16/2021,241.6,241.6,241.6,241.6,315.92K,0.00%
8/13/2021,241.6,241.6,241.6,241.6,367.28K,0.00%
8/12/2021,241.6,240,241.6,237.6,493.26K,0.67%
8/11/2021,240,240,240,240,102.36K,0.00%
8/10/2021,240,240,240,240,74.71K,0.00%
8/9/2021,240,248.1,240,240,296.04K,-3.26%
8/6/2021,248.1,248.1,248.1,248.1,1.21M,0.00%
8/5/2021,248.1,248.1,248.1,248.1,75.11K,0.00%
8/4/2021,248.1,248.1,248.1,248.1,122.36K,0.00%
8/3/2021,248.1,248.1,248.1,248.1,448.92K,0.00%
8/2/2021,248.1,248.1,248.1,248.1,143.52K,0.00%
7/30/2021,248.1,248,248.1,248.1,586.80K,0.04%
7/29/2021,248,248,248,248,69.06K,0.00%
7/28/2021,248,248,248,248,81.29K,0.00%
7/27/2021,248,248,248,248,331.37K,0.00%
7/26/2021,248,248,248,248,423.84K,0.00%
7/23/2021,248,248,248,248,440.05K,0.00%
7/22/2021,248,230,248.9,248,361.66K,7.83%
7/19/2021,230,230,230,230,104.00K,0.00%
7/16/2021,230,230,230,230,205.44K,0.00%
7/15/2021,230,230,230,230,176.00K,0.00%
7/14/2021,230,230,230,230,305.96K,0.00%
7/13/2021,230,230,230,230,169.61K,0.00%
7/12/2021,230,230,230,230,111.66K,0.00%
7/9/2021,230,229.9,230,230,2.03M,0.04%
7/8/2021,229.9,229.9,229.9,229.9,39.17K,0.00%
7/7/2021,229.9,229.9,229.9,229.9,67.56K,0.00%
7/6/2021,229.9,229.9,229.9,229.9,49.10K,0.00%
7/5/2021,229.9,229.9,229.9,229.9,172.30K,0.00%
7/2/2021,229.9,221,229.9,229.8,917.08K,4.03%
7/1/2021,221,221,221,221,400.00K,0.00%
6/30/2021,221,221,221,221,18.23K,0.00%
6/29/2021,221,221,221,221,689.17K,0.00%
6/28/2021,221,221,221,221,449.27K,0.00%
6/25/2021,221,230,221,221,490.43K,-3.91%
6/24/2021,230,230,230,230,105.36K,0.00%
6/23/2021,230,230,230,230,65.50K,0.00%
6/22/2021,230,230,230,230,377.09K,0.00%
6/21/2021,230,230,230,230,87.81K,0.00%
6/18/2021,230,230,230,230,43.12K,0.00%
6/17/2021,230,230,230,230,83.53K,0.00%
6/16/2021,230,230,230,230,221.76K,0.00%
6/15/2021,230,230,230,230,48.26K,0.00%
6/11/2021,230,230,230,230,480.36K,0.00%
6/10/2021,230,230,230,230,311.73K,0.00%
6/9/2021,230,225,230,227,2.26M,2.22%
6/8/2021,225,220,225,225,483.39K,2.27%
6/7/2021,220,220,220,220,426.88K,0.00%
6/4/2021,220,215.5,220,220,1.28M,2.09%
6/3/2021,215.5,215.5,215.5,215.5,433.53K,0.00%
6/2/2021,215.5,212.5,215.5,215.5,544.28K,1.41%
6/1/2021,212.5,212.5,212.5,212.5,401.80K,0.00%
5/31/2021,212.5,212.5,212.5,212.5,678.75K,0.00%
5/28/2021,212.5,204,212.5,212.5,413.66K,4.17%
5/27/2021,204,210,204,204,507.35K,-2.86%
5/26/2021,210,210,210,210,314.83K,0.00%
5/25/2021,210,210,210,210,41.71K,0.00%
5/24/2021,210,210,210,210,90.62K,0.00%
5/21/2021,210,210,210,210,12.90K,0.00%
5/20/2021,210,214,210,210,193.07K,-1.87%
5/19/2021,214,215,214,214,282.44K,-0.47%
5/18/2021,215,215,215,215,148.39K,0.00%
5/17/2021,215,215,215,215,132.70K,0.00%
5/14/2021,215,215,215,215,298.85K,0.00%
5/11/2021,215,211.6,215,215,417.09K,1.61%
5/10/2021,211.6,211.6,211.6,211.6,338.75K,0.00%
5/7/2021,211.6,211.6,211.6,211.6,18.25K,0.00%
5/6/2021,211.6,217,211.6,211.6,285.15K,-2.49%
5/5/2021,217,217,217,217,338.20K,0.00%
5/4/2021,217,217,217,217,342.03K,0.00%
4/30/2021,217,220,217,213.6,856.01K,-1.36%
4/29/2021,220,204,220,220,1.44M,7.84%
4/28/2021,204,204,204,204,358.18K,-7.27%
4/27/2021,220,220,220,220,44.23K,0.00%
4/26/2021,220,220,220,220,505.76K,0.00%
4/23/2021,220,220,220,220,603.93K,0.00%
4/22/2021,220,220,220,220,430.88K,0.00%
4/21/2021,220,220,220,220,393.68K,0.00%
4/20/2021,220,220,220,220,293.36K,0.00%
4/19/2021,220,220,220,220,81.56K,0.00%
4/16/2021,220,215,220,220,362.89K,2.33%
4/15/2021,215,215,215,215,110.52K,0.00%
4/14/2021,215,215,215,215,343.78K,0.00%
4/13/2021,215,215,215,215,1.92M,0.00%
4/12/2021,215,215,215,215,438.67K,0.00%
4/9/2021,215,215,215,215,88.49K,0.00%
4/8/2021,215,215,215,215,163.70K,0.00%
4/7/2021,215,215,215,215,301.32K,0.00%
4/6/2021,215,215,215,215,94.78K,0.00%
4/1/2021,215,215,215,215,126.46K,0.00%
3/31/2021,215,215,215,215,95.71K,0.00%
3/30/2021,215,224,215,215,464.26K,-4.02%
3/29/2021,224,225,224,224,4.58M,-0.44%
3/26/2021,225,225,225,225,190.68K,0.00%
3/25/2021,225,225,225,225,29.53K,0.00%
3/24/2021,225,220,225.8,224,2.01M,2.27%
3/23/2021,220,220,226.8,220,1.59M,0.00%
3/22/2021,220,220,220,220,1.32M,0.00%
3/19/2021,220,227.8,220,220,297.24K,-3.42%
3/18/2021,227.8,227.8,227.8,227.8,275.58K,0.00%
3/17/2021,227.8,227.8,227.8,227.8,562.15K,0.00%
3/16/2021,227.8,220,228,227,4.10M,3.55%
3/15/2021,220,220,220,220,116.27K,0.00%
3/12/2021,220,220,220,215,708.15K,0.00%
3/11/2021,220,228,220,220,2.50M,-3.51%
3/10/2021,228,220,228,228,2.18M,3.64%
3/9/2021,220,220,220,220,436.41K,0.00%
3/8/2021,220,220,220,220,43.01K,0.00%
